Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
DIQ360,When was the last time {you/SP} had an eye exam in which the pupils were dilated?  This would have made {you/SP} temporarily sensitive to bright light.,DIQ_D,Diabetes,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,DIQ_D,Diabetes,2005,2006,Questionnaire,None
DUAISC,Drug use questionnaire status code,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ200,"The following questions ask about use of drugs not prescribed by a doctor. Please remember that your answers to these questions are strictly confidential. The first questions are about marijuana and hashish. Marijuana is also called pot or grass. Marijuana is usually smoked, either in cigarettes, called joints, or in a pipe. It is sometimes cooked in food. Hashish is a form of marijuana that is also called 'hash.' It is usually smoked in a pipe. Another form of hashish is hash oil. Have you ever, even once, used marijuana or hashish?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ210,How old were you the first time you used marijuana or hashish?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ220Q,How long has it been since you last used marijuana or hashish?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ220U,How long has it been since you last used marijuana or hashish?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ230,"During the past 30 days, on how many days did you use marijuana or hashish?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ240,"Have you ever used cocaine, crack cocaine, heroin, or methamphetamine?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ250,"The following questions are about cocaine, including all the different forms of cocaine such as powder, 'crack', 'free base', and coca paste.  Have you ever, even once, used cocaine, in any form?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ260,"How old were you the first time you used cocaine, in any form?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ270Q,"How long has it been since you last used cocaine, in any form?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ270U,"How long has it been since you last used cocaine, in any form?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ272,"During your life, altogether how many times have you used cocaine, in any form?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ280,"During the past 30 days, on how many days did you use cocaine, in any form?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ290,"The following questions are about heroin.  Have you ever, even once, used heroin?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ300,How old were you the first time you used heroin?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ310Q,How long has it been since you last used heroin?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ310U,How long has it been since you last used heroin?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ320,"During the past 30 days, on how many days did you use heroin?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ330,"The following questions are about methamphetamine, also known as crank, crystal, ice or speed.  Have you ever, even once, used methamphetamine?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ340,How old were you the first time you used methamphetamine?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ350Q,How long has it been since you last used methamphetamine?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ350U,How long has it been since you last used methamphetamine?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ352,"During your life, altogether how many times have you used methamphetamine?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ360,"During the past 30 days, on how many days did you use methamphetamine?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ370,"The following questions are about the different ways that certain drugs can be used.  Have you ever, even once, used a needle to inject a drug not prescribed by a doctor?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ380A,Which of the following drugs have you injected using a needle?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ380B,Which of the following drugs have you injected using a needle?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ380C,Which of the following drugs have you injected using a needle?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ380D,Which of the following drugs have you injected using a needle?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ380E,Which of the following drugs have you injected using a needle?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ390,How old were you when you first used a needle to inject any drug not prescribed by a doctor?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ400Q,How long ago has it been since you last used a needle to inject a drug not prescribed by a doctor?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ400U,How long ago has it been since you last used a needle to inject a drug not prescribed by a doctor?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ410,"During your life, altogether how many times have you injected drugs not prescribed by a doctor?",DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ420,Think about the period of your life when you injected drugs the most often.  How often did you inject then?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
DUQ430,Have you ever been in a drug treatment or drug rehabilitation program?,DUQ_D,Drug Use,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,DUQ_D,Drug Use,2005,2006,Questionnaire,None
ECD010,First I have some questions about {SP NAME's} birth. How old was {SP NAME's} biological mother when {s/he} was born?,ECQ_D,Early Childhood,2005,2006,Questionnaire,None
ECD070A,How much did {SP NAME} weigh at birth?,ECQ_D,Early Childhood,2005,2006,Questionnaire,None
ECD070B,How much did {SP NAME} weigh at birth?,ECQ_D,Early Childhood,2005,2006,Questionnaire,None
ECQ020,Did {SP NAME's} biological mother smoke at any time while she was pregnant with {him/her}?,ECQ_D,Early Childhood,2005,2006,Questionnaire,None
ECQ030,"At any time during the pregnancy, did {SP NAME's} biological mother quit or refrain from smoking for the rest of the pregnancy?",ECQ_D,Early Childhood,2005,2006,Questionnaire,None
ECQ040,About what month of the pregnancy did {SP NAME's} biological mother stop smoking?,ECQ_D,Early Childhood,2005,2006,Questionnaire,None
ECQ060,"Did {SP NAME} receive any newborn care in an intensive care unit, premature nursery, or any other type of special care facility?",ECQ_D,Early Childhood,2005,2006,Questionnaire,None
ECQ080,Did {SP NAME} weigh . . .,ECQ_D,Early Childhood,2005,2006,Questionnaire,None
ECQ090,Did {SP NAME} weigh . . .,ECQ_D,Early Childhood,2005,2006,Questionnaire,None
ECQ150,Are you now doing anything to help {SP} control {his/her} weight?,ECQ_D,Early Childhood,2005,2006,Questionnaire,None
FSQ121,Is {SP} now attending {Head Start/Early Head Start}?,ECQ_D,Early Childhood,2005,2006,Questionnaire,None
MCQ080E,Has a doctor or health professional ever told you that {SP} was overweight?,ECQ_D,Early Childhood,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,ECQ_D,Early Childhood,2005,2006,Questionnaire,None
WHQ030E,Do you consider {SP} now to be . . .,ECQ_D,Early Childhood,2005,2006,Questionnaire,None
FSD032A,"Now I am going to read you several statements that people have made about their food situation. For these statements, please tell me whether the statement was often true, sometimes true, or never true for {you/your household} in the last 12 months, that is since last {DISPLAY CURRENT MONTH}. The first statement is . . .  {I/we} worried whether {my/our} food would run out before {I/we} got money to buy more.",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD032B,"[The next statement is . . .]  The food that {I/we} bought just didn't last, and {I/we} didn't have money to get more.",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD032C,[The next statement is . . .]  {I/we} couldn't afford to eat balanced meals.,FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD032D,[The next statement is . . .] (I/we) relied on only a few kinds of low-cost food to feed {CHILD'S NAME / THE CHILDREN} because (I was/we were) running out of money to buy food.,FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD032E,"[The next statement is . . .] (I/we) couldn't feed {CHILD'S NAME / THE CHILDREN} a balanced meal, because (I/we) couldn't afford that.",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD032F,[The next statement is . . .] {CHILD'S NAME WAS /THE CHILDREN WERE} not eating enough because (I/we) just couldn't afford enough food.,FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD041,"In the last 12 months, since last {DISPLAY CURRENT MONTH}, did {you/you or other adults in your household} ever cut the size of your meals or skip meals because there wasn't enough money for food?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD052,How often did this happen?,FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD061,"In the last 12 months, did you ever eat less than you felt you should because there wasn't enough money to buy food?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD071,"[In the last 12 months], were you ever hungry but didn't eat because you couldn't afford enough food?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD081,"[In the last 12 months], did you lose weight because you didn't have enough money for food?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD092,"[In the last 12 months], did {you/you or other adults in your household} ever not eat for a whole day because there wasn't enough money for food?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD102,How often did this happen?  Would you say . . .,FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD111,"In the last 12 months, since {DISPLAY CURRENT MONTH} of last year, did you ever cut the size of {CHILD'S NAME's/any of the children's} meals because there wasn't enough money for food?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD122,"[In the last 12 months], did {CHILD'S NAME/any of the children} ever skip meals because there wasn't enough money for food?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD132,How often did this happen?,FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD141,"In the last 12 months, {was CHILD'S NAME/were the children} ever hungry but you just couldn't afford more food?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD146,"[In the last 12 months], did {CHILD'S NAME/any of the children} ever not eat for a whole day because there wasn't enough money for food?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD151,"In the last 12 months, did {you/you or any member of your household} ever get emergency food from a church, a food pantry, or a food bank, or eat in a soup kitchen?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD170N,"[In the last 12 months], how many people in your household were authorized to receive Food Stamps?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD180,"In the last 12 months, {were you/was SP} authorized to receive Food Stamps?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD190,"In the last 12 months, about how many months {were you/was SP} authorized to receive Food Stamps?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD200,{Are you/Is SP} now authorized to receive Food Stamps?,FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD401,"In the last 30 days, {did you cut the size of (your/ child's name) meals/ was the size of your meals cut} because {there wasn't/ your family didn't have} enough money for food?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD411,"In the last 30 days, did {you/ child's NAME} skip {meals/ a meal} because {there wasn't/ your family didn't have} enough money for food?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD421,"In the last the last 30 days, did {you/ child's name} eat less than you {felt/ thought} {you/she/he} should because {there wasn't/your family didn't have} enough money for food?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD431,"In the last 30 days, {were you/ was child's name} hungry but {didn't eat because (you couldn't afford/ your family didn't have) enough food/ you just couldn't afford more food}?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD451,"In the last 30 days, did {you/ child's name} not eat for a whole day because {there wasn't/ your family didn't have} enough money for food?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD650,"Did {you/SP} personally receive benefits from WIC, that is, the Women, Infants, and Children Program, in the past 12 months?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD660,{Are you/is SP} now receiving benefits from the WIC Program?,FSQ_D,Food Security,2005,2006,Questionnaire,None
FSD670,How long {did (you/SP) receive/has (SP's name) been receiving} benefits from the WIC program?,FSQ_D,Food Security,2005,2006,Questionnaire,None
FSDAD,Adult food security category for last 12 months,FSQ_D,Food Security,2005,2006,Questionnaire,None
FSDCH,Child food security category for last 12 months,FSQ_D,Food Security,2005,2006,Questionnaire,None
FSDHH,Household food security category for last 12 months,FSQ_D,Food Security,2005,2006,Questionnaire,None
FSQ162,"In the last 12 months, did {you/you or any member of your household} receive benefits from the WIC program, that is, the Women, Infants and Children program?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSQ170,"[In the last 12 months], were {you/you or any members of your household} authorized to receive Food Stamps [which includes a food stamp card or voucher, or cash grants from the state for food]?",FSQ_D,Food Security,2005,2006,Questionnaire,None
FSQ210,How much did {you/your household} receive in food stamps benefits last month?,FSQ_D,Food Security,2005,2006,Questionnaire,None
FSQ220,How much did {you/your household} receive the last month anyone got food stamps benefits?,FSQ_D,Food Security,2005,2006,Questionnaire,None
FSQ440,"In the last 30 days, did you lose weight because you did not have enough money for food?",FSQ_D,Food Security,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,FSQ_D,Food Security,2005,2006,Questionnaire,None
HIQ011,The (first/next) questions are about health insurance. {Are you/Is SP} covered by health insurance or some other kind of health care plan?  [Include health insurance obtained through employment or purchased directly as well as government programs like Medicare and Medicaid that provide medical care or help pay medical bills.],HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HIQ031A,{Are you/Is SP} covered by private insurance?,HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HIQ031AA,No coverage of any type.,HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HIQ031B,{Are you/Is SP} covered by Medicare?,HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HIQ031C,{Are you/Is SP} covered by Medi-Gap?,HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HIQ031D,{Are you/Is SP} covered by Medicaid?,HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HIQ031E,{Are you/Is SP} covered by SCHIP (State Children's Health Insurance Program)?,HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HIQ031F,{Are you/Is SP} covered by military health plan (Tricare/VA/Champ-VA)?,HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HIQ031G,{Are you/Is SP} covered by Indian Health Service?,HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HIQ031H,{Are you/Is SP} covered by state-sponsored health plan?,HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HIQ031I,{Are you/Is SP} covered by other government insurance?,HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HIQ031J,{Are you/Is SP} covered by any single service plan?,HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HIQ105,Insurance card available or not.,HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HIQ210,"In the past 12 months, was there any time when {you/SP} did not have any health insurance coverage?",HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HIQ260,{Do you/Does SP} have Medicare?,HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HIQ270,{Does this plan/Do any of these plans} cover any part of the cost of prescriptions?,HIQ_D,Health Insurance,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,HIQ_D,Health Insurance,2005,2006,Questionnaire,None
HCASCCT1,Reasons the Interview was not done,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCASCST1,Interview Status Code,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ020,"There are many types of hepatitis. Before receiving the letter with (your/SP's) test result, had you heard of hepatitis C?",HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ030,Was the test result in our letter the first time you were told (you had/SP has) hepatitis C?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ040,For about how long have you known that (you have/SP has) hepatitis C? Would you say ...,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ060,Why were you first tested for hepatitis C? Was it because:,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ070,Did (you/SP) see a doctor or other health professional about (your/his/her) hepatitis C test result?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ080,(Do you/Does SP) have an appointment to see a doctor or other health care professional about (your/his/her) hepatitis C test result?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ090,"When (you/SP) saw a doctor or other health professional about (your/his/her) hepatitis C test results, did (you/he/she) have other blood tests to check how (your/his/her) liver is working?",HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ100,Which of the following statements describes most closely what (your/SP's) doctor told you about (your/his/her) hepatitis C result?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ110,Did (you/SP) have a liver biopsy (procedure to get a small piece of (your/his/her) liver through a needle)?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ121,"Did (your/SP's) doctor or health care professional tell you 
that there are medicines that can be used to treat hepatitis C?",HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ124,Did (your/SP's) doctor or health care professional tell you that your hepatitis C should be treated with medication such as Interferon and Ribavirin?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ126A,"What reason did your doctor or health care professional give you when he/she told you that you should not be treated? 
Was it because your liver enzymes were normal?",HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ126B,What reason did your doctor or health care professional give you when he/she told you that you should not be treated? Was it because you did not have liver disease?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ126C,What reason did your doctor or health care professional give you when he/she told you that you should not be treated? Was it because you do not need to do anything for hepatitis C?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ126D,What reason did your doctor or health care professional give you when he/she told you that you should not be treated? Was it because you can wait to be treated at a later time?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ126E,What reason did your doctor or health care professional give you when he/she told you that you should not be treated? Was it because... No reason specified.,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ130,Did (you/SP) get treated with these medicines?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ140A,Why did (you/SP) not get treated? Was it because the side effects to the treatment are unpleasant?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ140B,Why did (you/SP) not get treated? Was it because the treatment shots must be self injected?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ140C,Why did (you/SP) not get treated? Was it because the treatment is too expensive?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ140D,Why did (you/SP) not get treated? Was it because there is a hope of better treatment in the future?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ140E,Why did (you/SP) not get treated? Was it because there is some other reason?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ150,Did (your/SP's) doctor or health professional tell (you/him/her) to avoid or limit alcoholic beverages (in the future) because of (your/his/her) hepatitis C?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ160,"If someone is infected with hepatitus C virus, they will most likely carry the virus all their lives.",HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ170,Infection with the hepatitis C virus can cause the liver to stop working.,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ180,Someone with hepatitis C can look and feel fine.,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ190,You can get hepatitis C by getting a blood transfusion from an infected donor.,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ200,You can get hepatitis C by shaking hands with someone who has hepatitis C.,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ210,You can get hepatitis C by kissing someone who has hepatitis C.,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ220,You can get hepatitis C by having sex with someone who has hepatitis C,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ230,You can get hepatitis C by being born to a woman who had hepatitis C when she gave birth.,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ240,You can get hepatitis C by being stuck with a needle or sharp instrument that has hepatitis C infected blood on it.,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ250,You can get hepatitis C by working with someone who has hepatitis C.,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ260,"You can get hepatitis C by injecting illegal drugs, even if only a few times.",HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HCQ270,Who was the main respondent for the questionnaire?,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,HCQ_D,Hepatitis C Follow Up,2005,2006,Questionnaire,None
HUD080,How many different times did {you/SP} stay in any hospital overnight or longer {during the past 12 months}?,HUQ_D,Hospital Utilization & Access to Care,2005,2006,Questionnaire,None
HUQ010,{First/Next} I have some general questions about {your/SP's} health.  Would you say {your/SP's} health in general is . . .,HUQ_D,Hospital Utilization & Access to Care,2005,2006,Questionnaire,None
HUQ020,"Compared with 12 months ago, would you say {your/SP's} health is now . . .",HUQ_D,Hospital Utilization & Access to Care,2005,2006,Questionnaire,None
HUQ030,Is there a place that {you/SP} usually {go/goes} when {you are/he/she is} sick or {you/s/he} need{s} advice about {your/his/her} health?,HUQ_D,Hospital Utilization & Access to Care,2005,2006,Questionnaire,None
HUQ040,"What kind of place {do you/does SP} go to most often:  is it a clinic, doctor's office, emergency room, or some other place?",HUQ_D,Hospital Utilization & Access to Care,2005,2006,Questionnaire,None
HUQ050,"{During the past 12 months, how/How} many times {have you/has SP} seen a doctor or other health care professional about {your/his/her} health at a doctor's office, a clinic, hospital emergency room, at home or some other place?  Do not include times {you were/s/he was} hospitalized overnight.",HUQ_D,Hospital Utilization & Access to Care,2005,2006,Questionnaire,None
HUQ060,About how long has it been since {you/SP} last saw or talked to a doctor or other health care professional about {your/his/her} health?  Include doctors seen while {you were} {he/she was} a patient in a hospital.  Has it been . . .,HUQ_D,Hospital Utilization & Access to Care,2005,2006,Questionnaire,None
HUQ071,"{During the past 12 months, were you/{Was/was} SP} a patient in a hospital overnight?  Do not include an overnight stay in the emergency room.",HUQ_D,Hospital Utilization & Access to Care,2005,2006,Questionnaire,None
HUQ090,"During the past 12 months, that is since {DISPLAY CURRENT MONTH} of {DISPLAY LAST YEAR}, {have you/has SP} seen or talked to a mental health professional such as a psychologist, psychiatrist, psychiatric nurse or clinical social worker about {your/his/her} health?",HUQ_D,Hospital Utilization & Access to Care,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,HUQ_D,Hospital Utilization & Access to Care,2005,2006,Questionnaire,None
HOD030,How many apartments are in this building?  Would you say . . .,HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOD050,How many rooms are in this home?  Count the kitchen but not the bathroom.,HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOD060,How many years {have you/has your family} lived at this address?,HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOQ011,I'd like to ask you a few questions about your home.  Is your home . . .,HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOQ040,When was this {mobile home/house/building} originally built?,HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOQ065,"Is this {mobile home/house/apartment} owned, being bought, rented, or occupied by some other arrangement by {you/you or someone else in your family}?",HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOQ070,"What is the source of tap water in this home?  Is it a private or public water company, a private or public well, or something else?",HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOQ080,Are any of the water treatment devices listed on this card used in your home?,HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOQ230,"In the past 12 months, has your home had a mildew odor or musty smell?",HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOQ240,"In the past 12 months, have you seen any cockroaches in your home?",HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOQ250,"Do any dogs, cats or other small furry animals, such as a rabbit, guinea pig or hamster, live or spend time in your home?",HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOQ260A,Which kind of pet is it?,HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOQ260B,Which kind of pet is it?,HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOQ260C,Which kind of pet is it?,HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOQ270,"In the last 12 months, did any dogs, cats or other small furry animals, such as a rabbit, guinea pig or hamster, live or spend time inside your home?",HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOQ280A,What kind of pet was it?,HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOQ280B,What kind of pet was it?,HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
HOQ280C,What kind of pet was it?,HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,HOQ_D,Housing Characteristics,2005,2006,Questionnaire,None
IMQ011,"{Have you/Has SP} ever received hepatitis A vaccine?  This vaccine is given as a two dose series routinely to some children older than 2 years, and to some adults and people who travel outside the United States.  It has only been available since 1995.",IMQ_D,Immunization,2005,2006,Questionnaire,None
IMQ020,"{Have you/Has SP} ever received the 3-dose series of the hepatitis B vaccine?  This vaccine is given in three separate doses and has been recommended for all newborn infants since 1991.  In 1995, it was recommended that adolescents be given the vaccine. Persons who may be exposed to other people's blood, such as health care workers, also may have received the vaccine.",IMQ_D,Immunization,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,IMQ_D,Immunization,2005,2006,Questionnaire,None
KIQ005,Many people have leakage of urine.  The next few questions ask about urine leakage.  How often {do you/does SP} have urinary leakage?  Would {you/s/he} say . . .,KIQ_U_D,Kidney Conditions - Urology,2005,2006,Questionnaire,None
KIQ010,How much urine {do you/does SP} lose each time?  Would {you/s/he} say . . .,KIQ_U_D,Kidney Conditions - Urology,2005,2006,Questionnaire,None
KIQ022,"{Have you/Has SP} ever been told by a doctor or other health professional that {you/s/he} had weak or failing kidneys?  Do not include kidney stones, bladder infections, or incontinence.",KIQ_U_D,Kidney Conditions - Urology,2005,2006,Questionnaire,None
KIQ025,"In the past 12 months, {have you/has SP} received dialysis (either hemodialysis or peritoneal dialysis)?",KIQ_U_D,Kidney Conditions - Urology,2005,2006,Questionnaire,None
KIQ042,"During the past 12 months, {have you/has SP} leaked or lost control of even a small amount of urine with an activity like coughing, lifting or exercise?",KIQ_U_D,Kidney Conditions - Urology,2005,2006,Questionnaire,None
KIQ044,"During the past 12 months, {have you/has SP} leaked or lost control of even a small amount of urine with an urge or pressure to urinate and {you/he/she} couldn't get to the toilet fast enough?`",KIQ_U_D,Kidney Conditions - Urology,2005,2006,Questionnaire,None
KIQ046,"During the past 12 months, {have you/has SP} leaked or lost control of even a small amount of urine without an activity like coughing, lifting, or exercise, or an urge to urinate?",KIQ_U_D,Kidney Conditions - Urology,2005,2006,Questionnaire,None
KIQ050,"During the past 12 months, how much did {your/her/his} leakage of urine bother {you/her/him}?  Please select one of the following choices:",KIQ_U_D,Kidney Conditions - Urology,2005,2006,Questionnaire,None
KIQ052,"During the past 12 months, how much did {you/her/his} leakage of urine affect {you/her/his} day-to-day activities?  Please select one of the following choices:",KIQ_U_D,Kidney Conditions - Urology,2005,2006,Questionnaire,None
KIQ430,How frequently does this occur?  Would {you/s/he} say this occurs . . .,KIQ_U_D,Kidney Conditions - Urology,2005,2006,Questionnaire,None
KIQ450,How frequently does this occur? Would {you/s/he} say this occurs. . .,KIQ_U_D,Kidney Conditions - Urology,2005,2006,Questionnaire,None
KIQ470,How frequently does this occur?  Would {you/s/he} say this occurs . . .,KIQ_U_D,Kidney Conditions - Urology,2005,2006,Questionnaire,None
KIQ480,"During the past 30 days, how many times per night did {you/SP} most typically get up to urinate, from the time {you/s/he} went to bed at night until the time {you/he/she} got up in the morning.  Would {you/s/he} say",KIQ_U_D,Kidney Conditions - Urology,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,KIQ_U_D,Kidney Conditions - Urology,2005,2006,Questionnaire,None
MCD093,In what year did {you/SP} receive {your/his/her} first transfusion?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
