Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
SXD171,"In your lifetime, with how many females have you had vaginal, anal, or oral sex?",SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ021,"The next set of questions is about your sexual behavior. By sex, we mean vaginal, anal, or oral sex. Please remember that your answers are strictly confidential. Have you ever had vaginal, anal, or oral sex?",SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ101,"In your lifetime, with how many males have you had vaginal, anal, or oral sex?",SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ130,"In your lifetime, with how many females have you had sex?",SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ251,"In the past 12 months, about how often have you had vaginal or anal sex without using a condom?",SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ260,Has a doctor or other health care professional ever told you that you had genital herpes?,SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ265,Has a doctor or other health care professional ever told you that you had genital warts?,SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ270,"In the past 12 months, has a doctor or other health care professional told you that you had gonorrhea, sometimes called GC or clap?",SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ272,"In the past 12 months, has a doctor or other health care professional told you that you had chlamydia?",SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ280,Are you circumcised or uncircumcised?,SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ292,Do you think of yourself as...,SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ294,Do you think of yourself as...,SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ350,With how many of these males have you had only oral sex?,SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ400,With how many of these females have you had only oral sex?,SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ410,"In your lifetime, with how many males have you had anal or oral sex?",SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ430,With how many of these males have you had only oral sex?,SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ450,"In the past 12 months, with how many males have you had vaginal, anal, or oral sex?",SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ470,With how many of these males have you had only oral sex?,SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ490,"In the past 12 months, with how many females have you had sex?",SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ510,"In the past 12 months, with how many females have you had vaginal, anal, or oral sex?",SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ530,With how many of these females have you had only oral sex?,SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ550,"In the past 12 months, with how many males have you had anal or oral sex?",SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ570,With how many of these males have you had only oral sex?,SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ590,"Of the persons you had sex with in the past 12 months, how many were five or more years older than you?",SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ600,"Of the persons you had sex with in the past 12 months, how many were five or more years younger than you?",SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
SXQ610,"In the past 12 months, about how many times have you had vaginal or anal sex?",SXQYTH_D,Sexual Behavior - Youth,2005,2006,Questionnaire,RDC Only
AUQ131,"These next questions are about {your/SP's} hearing.  Which statement best describes {your/SP's} hearing (without a hearing aid)?  Would you say {your/his/her} hearing is excellent, good, that {you have/s/he has} a little trouble, moderate trouble, a lot of trouble, or {are you/is s/he} deaf?",AUQ_D,Audiometry,2005,2006,Questionnaire,None
AUQ136,{Have you/Has SP} ever had 3 or more ear infections?,AUQ_D,Audiometry,2005,2006,Questionnaire,None
AUQ138,{Have you/Has SP} ever had a tube placed in {your/his/her} ear to drain the fluid from {your/his/her} ear?,AUQ_D,Audiometry,2005,2006,Questionnaire,None
AUQ141,When was the last time {you had/SP had} {your/his/her} hearing tested?,AUQ_D,Audiometry,2005,2006,Questionnaire,None
AUQ150,{Have you/Has SP} ever worn a hearing aid?,AUQ_D,Audiometry,2005,2006,Questionnaire,None
AUQ171,"In the past 12 months, {have you/has SP} worn a hearing aid at least 5 hours a week?",AUQ_D,Audiometry,2005,2006,Questionnaire,None
AUQ185,"{Have you/Has SP} ever used assistive listening devices (ALDs), such as FM systems, closed-captioned television, or amplified telephone (or relay services)?",AUQ_D,Audiometry,2005,2006,Questionnaire,None
AUQ191,"In the past 12 months, {have you/has SP} been bothered by ringing, roaring, or buzzing in {your/his/her} ears or head that lasts for 5 minutes or more?",AUQ_D,Audiometry,2005,2006,Questionnaire,None
AUQ211,"{Have you/Has SP} ever used firearms for target shooting, hunting, or for any other purposes?",AUQ_D,Audiometry,2005,2006,Questionnaire,None
AUQ231,"Outside of a job, {have you/has SP} ever been exposed to steady loud noise or music for 5 or more hours a week? This is noise so loud that {you have/s/he has} to raise {your/his/her} voice to be heard. Examples are noise from power tools, lawn mowers, farm machinery, cars, trucks, motorcycles, or loud music.",AUQ_D,Audiometry,2005,2006,Questionnaire,None
AUQ241,"How often {do you/does SP} wear hearing protection devices (ear plugs, ear muffs) when exposed to loud sounds or noise?  (Include both job and off work exposures.)",AUQ_D,Audiometry,2005,2006,Questionnaire,None
AUQ250,"How long {have you/has SP} been bothered by this ringing, roaring, or buzzing in {your/his/her} ears or head?",AUQ_D,Audiometry,2005,2006,Questionnaire,None
AUQ260,"{Are you/Is SP} bothered by ringing, roaring, or buzzing in {your/his/her} ears or head only after listening to loud sounds or loud music?",AUQ_D,Audiometry,2005,2006,Questionnaire,None
AUQ270,"{Are you/Is SP} bothered by ringing, roaring, or buzzing in {your/his/her} ears or head when going to sleep?",AUQ_D,Audiometry,2005,2006,Questionnaire,None
AUQ280,"How much of a problem is this ringing, roaring, or buzzing in {your/his/her} ears or head?",AUQ_D,Audiometry,2005,2006,Questionnaire,None
AUQ290,{Have you/Has SP} ever had a job where {you were/s/he was} exposed to loud noise for 5 or more hours a week?  By loud noise I mean noise so loud that {you/s/he} had to speak in a raised voice to be heard.,AUQ_D,Audiometry,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,AUQ_D,Audiometry,2005,2006,Questionnaire,None
DID040,How old {was SP/were you} when a doctor or other health professional first told {you/him/her} that {you/he/she} had diabetes or sugar diabetes?,DIQ_D,Diabetes,2005,2006,Questionnaire,None
DID060,For how long {have you/has SP} been taking insulin?,DIQ_D,Diabetes,2005,2006,Questionnaire,None
DID070,{Is SP/Are you} now taking diabetic pills to lower {{his/her}/your} blood sugar?  These are sometimes called oral agents or oral hypoglycemic agents.,DIQ_D,Diabetes,2005,2006,Questionnaire,None
DID250,How many times {have you/has SP} seen this doctor or other health professional in the past 12 months?,DIQ_D,Diabetes,2005,2006,Questionnaire,None
DID260,"How often {do you check your/does SP check his/her} blood for glucose or sugar?  Include times when checked by a family member or friend, but do not include times when checked by a doctor or other health professional.",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DID270,"Glycosylated (GLY-CO-SYL-AT-ED) hemoglobin or the ""A one C"" test measures the average level of blood sugar over the past 3 months, and usually ranges between 5 and 14.  During the past 12 months, how many times has a doctor or other health professional checked {you/SP} for glycosylated hemoglobin or ""A one C""?",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DID310D,What does {your/SP's} doctor or other health professional say {your/his/her} blood pressure should be?,DIQ_D,Diabetes,2005,2006,Questionnaire,None
DID310S,What does {your/SP's} doctor or other health professional say {your/his/her} blood pressure should be?,DIQ_D,Diabetes,2005,2006,Questionnaire,None
DID320,"One part of total serum cholesterol in {your/SP's} blood is a bad cholesterol, called LDL, which builds up and clogs {your/his/her} arteries.  What was {your/his/her} most recent LDL cholesterol number?",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DID330,What does {your/SP's} doctor or other health professional say {your/his/her} LDL cholesterol should be?,DIQ_D,Diabetes,2005,2006,Questionnaire,None
DID340,"During the past 12 months, about how many times has a doctor or other health professional checked {your/SP's} feet for any sores or irritations?",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DID350,"How often {do you check your feet/does SP check (his/her) feet} for sores or irritations?  Include times when checked by a family member or friend, but do not include times when checked by a doctor or other health professional.",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ010,"The next questions are about specific medical conditions. {Other than during pregnancy, {have you/has SP}/{Have you/Has SP}} ever been told by a doctor or health professional that {you have/{he/she/SP} has} diabetes or sugar diabetes?",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ050,{Is SP/Are you} now taking insulin,DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ060U,UNIT OF MEASURE,DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ080,Has a doctor ever told {you/SP} that diabetes has affected {your/his/her} eyes or that {you/s/he} had retinopathy (ret-in-op-ath-ee)?,DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ160,"{Have you/Has SP} ever been told by a doctor or other health professional that {you have/SP has} any of the following:  prediabetes, impaired fasting glucose, impaired glucose tolerance, borderline diabetes or that {your/her/his} blood sugar is higher than normal but not high enough to be called diabetes or sugar diabetes?",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ170,{Have you/Has SP} ever been told by a doctor or other health professional that {you have/s/he has} health conditions or a medical or family history that increases {your/his/her} risk for diabetes?,DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ180,{Have you/Has SP} had a blood test for high blood sugar or diabetes within the past three years?,DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ190A,"To lower {your/his/her} risk for certain diseases, during the past 12 months {have you/has s/he} ever been told by a doctor or health professional to:   control {your/his/her} weight or lose weight?",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ190B,"To lower {your/his/her} risk for certain diseases, during the past 12 months {have you/has s/he} ever been told by a doctor or health professional to:   increase {your/his/her} physical activity or exercise?",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ190C,"To lower {your/his/her} risk for certain diseases, during the past 12 months {have you/has s/he} ever been told by a doctor or health professional to:  reduce the amount of fat or calories in {your/his/her} diet?",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ200A,"To lower {your/his/her} risk for certain diseases, {are you/is s/he} now doing any of the following:  controlling {your/his/her} weight or losing weight?",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ200B,"To lower {your/his/her} risk for certain diseases, {are you/is s/he} now doing any of the following:  increasing {your/his/her} physical activity or exercise?",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ200C,"To lower {your/his/her} risk for certain diseases, {are you/is s/he} now doing any of the following:  reducing the amount of fat or calories in {your/his/her} diet?",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ220,Was {your/his/her} diabetes diagnosed...,DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ230,When was the last time {you/SP} saw a diabetes nurse educator or dietitian or nutritionist for {your/his/her} diabetes?  Do not include doctors or other health professionals.,DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ240,"Is there one doctor or other health professional {you usually see/SP usually sees} for {your/his/her} diabetes?  Do not include specialists to whom {you have/SP has} been referred such as diabetes educators, dieticians or foot and eye doctors.",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ260U,"How often {do you check your/does SP check his/her} blood for glucose or sugar?  Include times when checked by a family member or friend, but do not include times when checked by a doctor or other health professional.",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ280,"What was {your/SP's} last ""A one C"" level?",DIQ_D,Diabetes,2005,2006,Questionnaire,None
DIQ290,"What does {your/SP's} doctor or other health professional say {your/his/her} ""A one C"" level  should be?  (Pick the lowest level recommended by your health care professional.)",DIQ_D,Diabetes,2005,2006,Questionnaire,None
